"chr_name","chr_number","site","FST","chr_length","chr_midpoint","chr_cumulative_length","chr_cumulative_midpoint","site_cumulative"
"chrX",10,14197501,0.0471441,17985176,8992588,229781337,220788749,225993662
"chrX",10,14227501,0.0639858,17985176,8992588,229781337,220788749,226023662
"chrX",10,14257501,0.11352,17985176,8992588,229781337,220788749,226053662
"chrX",10,14287501,0.0351045,17985176,8992588,229781337,220788749,226083662
"chrX",10,14317501,0.0320043,17985176,8992588,229781337,220788749,226113662
"chrX",10,14347501,0.0573314,17985176,8992588,229781337,220788749,226143662
"chrX",10,14377501,0.0635909,17985176,8992588,229781337,220788749,226173662
"chrX",10,14407501,0.0299572,17985176,8992588,229781337,220788749,226203662
"chrX",10,14437501,0.048901,17985176,8992588,229781337,220788749,226233662
"chrX",10,14467501,0.0413036,17985176,8992588,229781337,220788749,226263662
"chrX",10,14497501,0.0142086,17985176,8992588,229781337,220788749,226293662
"chrX",10,14527501,0.103721,17985176,8992588,229781337,220788749,226323662
"chrX",10,14557501,0.0374111,17985176,8992588,229781337,220788749,226353662
"chrX",10,14587501,0.178912,17985176,8992588,229781337,220788749,226383662
"chrX",10,14617501,0.0595105,17985176,8992588,229781337,220788749,226413662
"chrX",10,14647501,0.0100418,17985176,8992588,229781337,220788749,226443662
"chrX",10,14677501,0.0640191,17985176,8992588,229781337,220788749,226473662
"chrX",10,14712501,0.147111,17985176,8992588,229781337,220788749,226508662
"chrX",10,14742501,0.0347801,17985176,8992588,229781337,220788749,226538662
"chrX",10,14772501,0.126934,17985176,8992588,229781337,220788749,226568662
"chrX",10,14807501,0.0637576,17985176,8992588,229781337,220788749,226603662
"chrX",10,14837501,0.0288258,17985176,8992588,229781337,220788749,226633662
"chrX",10,14867501,0.0194836,17985176,8992588,229781337,220788749,226663662
"chrX",10,14897501,0.0183761,17985176,8992588,229781337,220788749,226693662
"chrX",10,14927501,0.0179398,17985176,8992588,229781337,220788749,226723662
"chrX",10,14957501,0.0837321,17985176,8992588,229781337,220788749,226753662
"chrX",10,14987501,0.0262566,17985176,8992588,229781337,220788749,226783662
"chrX",10,15017501,0.0476402,17985176,8992588,229781337,220788749,226813662
"chrX",10,15047501,0.0516677,17985176,8992588,229781337,220788749,226843662
"chrX",10,15077501,0.0193499,17985176,8992588,229781337,220788749,226873662
"chrX",10,15107501,0.0997763,17985176,8992588,229781337,220788749,226903662
"chrX",10,15142501,0.068962,17985176,8992588,229781337,220788749,226938662
"chrX",10,15172501,0.0448679,17985176,8992588,229781337,220788749,226968662
"chrX",10,15202501,0.0355601,17985176,8992588,229781337,220788749,226998662
"chrX",10,15232501,0.0822661,17985176,8992588,229781337,220788749,227028662
"chrX",10,15267501,0.00820483,17985176,8992588,229781337,220788749,227063662
"chrX",10,15312501,0.0847592,17985176,8992588,229781337,220788749,227108662
"chrX",10,15342501,0.0293825,17985176,8992588,229781337,220788749,227138662
"chrX",10,15372501,0.00902405,17985176,8992588,229781337,220788749,227168662
"chrX",10,15402501,0.0420049,17985176,8992588,229781337,220788749,227198662
"chrX",10,15432501,0.0757458,17985176,8992588,229781337,220788749,227228662
"chrX",10,15462501,0.0355432,17985176,8992588,229781337,220788749,227258662
"chrX",10,15492501,0.0430061,17985176,8992588,229781337,220788749,227288662
"chrX",10,15522501,0.0456032,17985176,8992588,229781337,220788749,227318662
"chrX",10,15552501,0.00285766,17985176,8992588,229781337,220788749,227348662
"chrX",10,15582501,0.0310454,17985176,8992588,229781337,220788749,227378662
"chrX",10,15617501,0.00284734,17985176,8992588,229781337,220788749,227413662
"chrX",10,15657501,0.0226423,17985176,8992588,229781337,220788749,227453662
"chrX",10,15692501,0.0272938,17985176,8992588,229781337,220788749,227488662
"chrX",10,15722501,0.0147088,17985176,8992588,229781337,220788749,227518662
"chrX",10,15757501,0.0332115,17985176,8992588,229781337,220788749,227553662
"chrX",10,15792501,0.0446977,17985176,8992588,229781337,220788749,227588662
"chrX",10,15822501,0.0342671,17985176,8992588,229781337,220788749,227618662
"chrX",10,15852501,0.0455347,17985176,8992588,229781337,220788749,227648662
"chrX",10,15882501,0.0240274,17985176,8992588,229781337,220788749,227678662
"chrX",10,15912501,0.0623843,17985176,8992588,229781337,220788749,227708662
"chrX",10,15942501,0.030407,17985176,8992588,229781337,220788749,227738662
"chrX",10,15972501,0.0503533,17985176,8992588,229781337,220788749,227768662
"chrX",10,16002501,0.0430937,17985176,8992588,229781337,220788749,227798662
"chrX",10,16032501,0.0208068,17985176,8992588,229781337,220788749,227828662
"chrX",10,16062501,0.0496221,17985176,8992588,229781337,220788749,227858662
"chrX",10,16092501,0.041976,17985176,8992588,229781337,220788749,227888662
"chrX",10,16122501,0.0507382,17985176,8992588,229781337,220788749,227918662
"chrX",10,16152501,0.0244595,17985176,8992588,229781337,220788749,227948662
"chrX",10,16182501,0.03898,17985176,8992588,229781337,220788749,227978662
"chrX",10,16212501,0.0105033,17985176,8992588,229781337,220788749,228008662
"chrX",10,16242501,0.00316896,17985176,8992588,229781337,220788749,228038662
"chrX",10,16272501,0.0299114,17985176,8992588,229781337,220788749,228068662
"chrX",10,16302501,0.0170609,17985176,8992588,229781337,220788749,228098662
"chrX",10,16332501,0.0206067,17985176,8992588,229781337,220788749,228128662
"chrX",10,16402501,0.0289051,17985176,8992588,229781337,220788749,228198662
"chrX",10,16437501,0.197674,17985176,8992588,229781337,220788749,228233662
"chrX",10,16467501,0.00252509,17985176,8992588,229781337,220788749,228263662
"chrX",10,16502501,0.00621749,17985176,8992588,229781337,220788749,228298662
"chrX",10,16532501,0.0628118,17985176,8992588,229781337,220788749,228328662
"chrX",10,16562501,0.0262051,17985176,8992588,229781337,220788749,228358662
"chrX",10,16592501,0.0832846,17985176,8992588,229781337,220788749,228388662
"chrX",10,16622501,0.0411962,17985176,8992588,229781337,220788749,228418662
"chrX",10,16652501,0.0618787,17985176,8992588,229781337,220788749,228448662
"chrX",10,16682501,0.0359261,17985176,8992588,229781337,220788749,228478662
"chrX",10,16712501,0.0184061,17985176,8992588,229781337,220788749,228508662
"chrX",10,16742501,0.0467655,17985176,8992588,229781337,220788749,228538662
"chrX",10,16772501,0.00972984,17985176,8992588,229781337,220788749,228568662
"chrX",10,16807501,0.0216889,17985176,8992588,229781337,220788749,228603662
"chrX",10,16842501,0.00895211,17985176,8992588,229781337,220788749,228638662
"chrX",10,16882501,0.0255165,17985176,8992588,229781337,220788749,228678662
"chrX",10,16917501,0.0642943,17985176,8992588,229781337,220788749,228713662
"chrX",10,16947501,0.0266933,17985176,8992588,229781337,220788749,228743662
"chrX",10,16982501,0.0336147,17985176,8992588,229781337,220788749,228778662
"chrX",10,17012501,0.0694826,17985176,8992588,229781337,220788749,228808662
"chrX",10,17042501,0.0213163,17985176,8992588,229781337,220788749,228838662
"chrX",10,17072501,0.0153222,17985176,8992588,229781337,220788749,228868662
"chrX",10,17112501,0.00557282,17985176,8992588,229781337,220788749,228908662
"chrX",10,17142501,0.0549118,17985176,8992588,229781337,220788749,228938662
"chrX",10,17172501,0.0455903,17985176,8992588,229781337,220788749,228968662
"chrX",10,17202501,0.0235273,17985176,8992588,229781337,220788749,228998662
"chrX",10,17232501,0.0462484,17985176,8992588,229781337,220788749,229028662
"chrX",10,17262501,0.0307259,17985176,8992588,229781337,220788749,229058662
"chrX",10,17292501,0.011543,17985176,8992588,229781337,220788749,229088662
"chrX",10,17327501,0.0533403,17985176,8992588,229781337,220788749,229123662
"chrX",10,17357501,0.0403156,17985176,8992588,229781337,220788749,229153662
"chrX",10,17387501,0.0172954,17985176,8992588,229781337,220788749,229183662
"chrX",10,17417501,0.0747691,17985176,8992588,229781337,220788749,229213662
"chrX",10,17447501,0.0536436,17985176,8992588,229781337,220788749,229243662
"chrX",10,17477501,0.076264,17985176,8992588,229781337,220788749,229273662
"chrX",10,17507501,0.00363995,17985176,8992588,229781337,220788749,229303662
"chrX",10,17537501,0.0328638,17985176,8992588,229781337,220788749,229333662
"chrX",10,17567501,0.00129123,17985176,8992588,229781337,220788749,229363662
"chrX",10,17597501,0.0994601,17985176,8992588,229781337,220788749,229393662
"chrX",10,17627501,0.0144535,17985176,8992588,229781337,220788749,229423662
"chrX",10,17657501,0.0273109,17985176,8992588,229781337,220788749,229453662
"chrX",10,17687501,0.0506416,17985176,8992588,229781337,220788749,229483662
"chrX",10,17722501,0.00413823,17985176,8992588,229781337,220788749,229518662
"chrX",10,17752501,0.0216706,17985176,8992588,229781337,220788749,229548662
"chrX",10,17782501,0.0593825,17985176,8992588,229781337,220788749,229578662
"chrX",10,17812501,0.0252229,17985176,8992588,229781337,220788749,229608662
"chrX",10,17842501,0.040067,17985176,8992588,229781337,220788749,229638662
"chrX",10,17877501,0.0195516,17985176,8992588,229781337,220788749,229673662
"chrX",10,17907501,0.0861985,17985176,8992588,229781337,220788749,229703662
"chrX",10,17937501,0.0898514,17985176,8992588,229781337,220788749,229733662
"chrX",10,17967501,0.110385,17985176,8992588,229781337,220788749,229763662
"chrXI",11,17501,0.0192575,17651971,8825985.5,247433308,238607323,229798838
"chrXI",11,47501,0.0479906,17651971,8825985.5,247433308,238607323,229828838
"chrXI",11,77501,0.0164907,17651971,8825985.5,247433308,238607323,229858838
"chrXI",11,117501,0.0118771,17651971,8825985.5,247433308,238607323,229898838
"chrXI",11,157501,0.00894781,17651971,8825985.5,247433308,238607323,229938838
"chrXI",11,187501,0.0463598,17651971,8825985.5,247433308,238607323,229968838
"chrXI",11,217501,0.059796,17651971,8825985.5,247433308,238607323,229998838
"chrXI",11,247501,0.0111355,17651971,8825985.5,247433308,238607323,230028838
"chrXI",11,292501,0.0123452,17651971,8825985.5,247433308,238607323,230073838
"chrXI",11,327501,0.11629,17651971,8825985.5,247433308,238607323,230108838
"chrXI",11,357501,0.0322958,17651971,8825985.5,247433308,238607323,230138838
"chrXI",11,387501,0.0242675,17651971,8825985.5,247433308,238607323,230168838
"chrXI",11,432501,0.00734562,17651971,8825985.5,247433308,238607323,230213838
"chrXI",11,462501,0.0513775,17651971,8825985.5,247433308,238607323,230243838
"chrXI",11,497501,0.0168588,17651971,8825985.5,247433308,238607323,230278838
"chrXI",11,532501,0.0309995,17651971,8825985.5,247433308,238607323,230313838
"chrXI",11,562501,0.00851432,17651971,8825985.5,247433308,238607323,230343838
"chrXI",11,597501,0.00224771,17651971,8825985.5,247433308,238607323,230378838
"chrXI",11,652501,0.00586178,17651971,8825985.5,247433308,238607323,230433838
"chrXI",11,692501,0.0408468,17651971,8825985.5,247433308,238607323,230473838
"chrXI",11,737501,0.00946881,17651971,8825985.5,247433308,238607323,230518838
"chrXI",11,772501,0.0151447,17651971,8825985.5,247433308,238607323,230553838
"chrXI",11,802501,0.0647951,17651971,8825985.5,247433308,238607323,230583838
"chrXI",11,832501,0.0126479,17651971,8825985.5,247433308,238607323,230613838
"chrXI",11,862501,0.0268029,17651971,8825985.5,247433308,238607323,230643838
"chrXI",11,892501,0.0396326,17651971,8825985.5,247433308,238607323,230673838
"chrXI",11,922501,0.0155729,17651971,8825985.5,247433308,238607323,230703838
"chrXI",11,952501,0.0125782,17651971,8825985.5,247433308,238607323,230733838
"chrXI",11,987501,0.0232178,17651971,8825985.5,247433308,238607323,230768838
"chrXI",11,1022501,0.0103348,17651971,8825985.5,247433308,238607323,230803838
"chrXI",11,1052501,0.0517248,17651971,8825985.5,247433308,238607323,230833838
"chrXI",11,1087501,0.0119082,17651971,8825985.5,247433308,238607323,230868838
"chrXI",11,1117501,0.0404329,17651971,8825985.5,247433308,238607323,230898838
"chrXI",11,1147501,0.0103779,17651971,8825985.5,247433308,238607323,230928838
"chrXI",11,1177501,0.00697335,17651971,8825985.5,247433308,238607323,230958838
"chrXI",11,1217501,0.0231446,17651971,8825985.5,247433308,238607323,230998838
"chrXI",11,1247501,0.000922222,17651971,8825985.5,247433308,238607323,231028838
"chrXI",11,1277501,0.021797,17651971,8825985.5,247433308,238607323,231058838
"chrXI",11,1307501,0.0000766192,17651971,8825985.5,247433308,238607323,231088838
"chrXI",11,1337501,0.0352327,17651971,8825985.5,247433308,238607323,231118838
"chrXI",11,1377501,0.017699,17651971,8825985.5,247433308,238607323,231158838
"chrXI",11,1417501,0.0220205,17651971,8825985.5,247433308,238607323,231198838
"chrXI",11,1447501,0.00147823,17651971,8825985.5,247433308,238607323,231228838
"chrXI",11,1482501,0.0207436,17651971,8825985.5,247433308,238607323,231263838
"chrXI",11,1517501,0.0202257,17651971,8825985.5,247433308,238607323,231298838
"chrXI",11,1557501,0.0215744,17651971,8825985.5,247433308,238607323,231338838
"chrXI",11,1587501,0.0317668,17651971,8825985.5,247433308,238607323,231368838
"chrXI",11,1622501,0.0374978,17651971,8825985.5,247433308,238607323,231403838
"chrXI",11,1652501,0.0170577,17651971,8825985.5,247433308,238607323,231433838
"chrXI",11,1682501,0.034179,17651971,8825985.5,247433308,238607323,231463838
"chrXI",11,1712501,0.039831,17651971,8825985.5,247433308,238607323,231493838
"chrXI",11,1742501,0.027476,17651971,8825985.5,247433308,238607323,231523838
"chrXI",11,1772501,0.0536164,17651971,8825985.5,247433308,238607323,231553838
"chrXI",11,1807501,0.00996426,17651971,8825985.5,247433308,238607323,231588838
"chrXI",11,1837501,0.0175953,17651971,8825985.5,247433308,238607323,231618838
"chrXI",11,1867501,0.0309704,17651971,8825985.5,247433308,238607323,231648838
"chrXI",11,1907501,0.0257984,17651971,8825985.5,247433308,238607323,231688838
"chrXI",11,1947501,0.0298096,17651971,8825985.5,247433308,238607323,231728838
"chrXI",11,1977501,0.0358068,17651971,8825985.5,247433308,238607323,231758838
"chrXI",11,2007501,0.0144922,17651971,8825985.5,247433308,238607323,231788838
"chrXI",11,2052501,0.064905,17651971,8825985.5,247433308,238607323,231833838
"chrXI",11,2097501,0.0796343,17651971,8825985.5,247433308,238607323,231878838
"chrXI",11,2127501,0.0000717222,17651971,8825985.5,247433308,238607323,231908838
"chrXI",11,2162501,0.0172218,17651971,8825985.5,247433308,238607323,231943838
"chrXI",11,2192501,0.0194945,17651971,8825985.5,247433308,238607323,231973838
"chrXI",11,2227501,0.0173746,17651971,8825985.5,247433308,238607323,232008838
"chrXI",11,2257501,0.000303848,17651971,8825985.5,247433308,238607323,232038838
"chrXI",11,2287501,0.0248549,17651971,8825985.5,247433308,238607323,232068838
"chrXI",11,2317501,0.0555512,17651971,8825985.5,247433308,238607323,232098838
"chrXI",11,2347501,0.0191202,17651971,8825985.5,247433308,238607323,232128838
"chrXI",11,2382501,0.0540558,17651971,8825985.5,247433308,238607323,232163838
"chrXI",11,2447501,0.00284662,17651971,8825985.5,247433308,238607323,232228838
"chrXI",11,2477501,0.0152196,17651971,8825985.5,247433308,238607323,232258838
"chrXI",11,2507501,0.012226,17651971,8825985.5,247433308,238607323,232288838
"chrXI",11,2542501,0.0389319,17651971,8825985.5,247433308,238607323,232323838
"chrXI",11,2572501,0.0542998,17651971,8825985.5,247433308,238607323,232353838
"chrXI",11,2602501,0.0265248,17651971,8825985.5,247433308,238607323,232383838
"chrXI",11,2632501,0.0454812,17651971,8825985.5,247433308,238607323,232413838
"chrXI",11,2662501,0.0155216,17651971,8825985.5,247433308,238607323,232443838
"chrXI",11,2692501,0.0570259,17651971,8825985.5,247433308,238607323,232473838
"chrXI",11,2732501,0.0245751,17651971,8825985.5,247433308,238607323,232513838
"chrXI",11,2767501,0.0288025,17651971,8825985.5,247433308,238607323,232548838
"chrXI",11,2812501,0.0500279,17651971,8825985.5,247433308,238607323,232593838
"chrXI",11,2842501,0.0439707,17651971,8825985.5,247433308,238607323,232623838
"chrXI",11,2872501,0.034438,17651971,8825985.5,247433308,238607323,232653838
"chrXI",11,2902501,0.00503781,17651971,8825985.5,247433308,238607323,232683838
"chrXI",11,2932501,0.0119312,17651971,8825985.5,247433308,238607323,232713838
"chrXI",11,2962501,0.0692757,17651971,8825985.5,247433308,238607323,232743838
"chrXI",11,2997501,0.046117,17651971,8825985.5,247433308,238607323,232778838
"chrXI",11,3027501,0.0391592,17651971,8825985.5,247433308,238607323,232808838
"chrXI",11,3057501,0.0235078,17651971,8825985.5,247433308,238607323,232838838
"chrXI",11,3092501,0.081992,17651971,8825985.5,247433308,238607323,232873838
"chrXI",11,3122501,0.0146459,17651971,8825985.5,247433308,238607323,232903838
"chrXI",11,3162501,0.0292506,17651971,8825985.5,247433308,238607323,232943838
"chrXI",11,3192501,0.0127162,17651971,8825985.5,247433308,238607323,232973838
"chrXI",11,3232501,0.0126857,17651971,8825985.5,247433308,238607323,233013838
"chrXI",11,3262501,0.0342775,17651971,8825985.5,247433308,238607323,233043838
"chrXI",11,3292501,0.0114492,17651971,8825985.5,247433308,238607323,233073838
"chrXI",11,3322501,0.00696497,17651971,8825985.5,247433308,238607323,233103838
"chrXI",11,3352501,0.0356826,17651971,8825985.5,247433308,238607323,233133838
"chrXI",11,3382501,0.00988861,17651971,8825985.5,247433308,238607323,233163838
"chrXI",11,3412501,0.0323263,17651971,8825985.5,247433308,238607323,233193838
"chrXI",11,3442501,0.00752556,17651971,8825985.5,247433308,238607323,233223838
"chrXI",11,3472501,0.0598005,17651971,8825985.5,247433308,238607323,233253838
"chrXI",11,3502501,0.0241093,17651971,8825985.5,247433308,238607323,233283838
"chrXI",11,3532501,0.0184673,17651971,8825985.5,247433308,238607323,233313838
"chrXI",11,3562501,0.0132298,17651971,8825985.5,247433308,238607323,233343838
"chrXI",11,3592501,0.01729,17651971,8825985.5,247433308,238607323,233373838
"chrXI",11,3622501,0.0253716,17651971,8825985.5,247433308,238607323,233403838
"chrXI",11,3652501,0.0303844,17651971,8825985.5,247433308,238607323,233433838
"chrXI",11,3682501,0.00467189,17651971,8825985.5,247433308,238607323,233463838
"chrXI",11,3712501,0.000224809,17651971,8825985.5,247433308,238607323,233493838
"chrXI",11,3747501,0.0138077,17651971,8825985.5,247433308,238607323,233528838
"chrXI",11,3777501,0.0217062,17651971,8825985.5,247433308,238607323,233558838
"chrXI",11,3807501,0.0383766,17651971,8825985.5,247433308,238607323,233588838
"chrXI",11,3842501,0.0337219,17651971,8825985.5,247433308,238607323,233623838
"chrXI",11,3872501,0.0789017,17651971,8825985.5,247433308,238607323,233653838
"chrXI",11,3902501,0.0382169,17651971,8825985.5,247433308,238607323,233683838
"chrXI",11,3932501,0.0549137,17651971,8825985.5,247433308,238607323,233713838
"chrXI",11,3962501,0.0899879,17651971,8825985.5,247433308,238607323,233743838
"chrXI",11,3992501,0.0782285,17651971,8825985.5,247433308,238607323,233773838
"chrXI",11,4022501,0.013901,17651971,8825985.5,247433308,238607323,233803838
"chrXI",11,4057501,0.0289668,17651971,8825985.5,247433308,238607323,233838838
"chrXI",11,4097501,0.0275593,17651971,8825985.5,247433308,238607323,233878838
"chrXI",11,4127501,0.0803779,17651971,8825985.5,247433308,238607323,233908838
"chrXI",11,4157501,0.0166132,17651971,8825985.5,247433308,238607323,233938838
"chrXI",11,4187501,0.0367154,17651971,8825985.5,247433308,238607323,233968838
"chrXI",11,4217501,0.0290383,17651971,8825985.5,247433308,238607323,233998838
"chrXI",11,4252501,0.0658607,17651971,8825985.5,247433308,238607323,234033838
"chrXI",11,4282501,0.0623918,17651971,8825985.5,247433308,238607323,234063838
"chrXI",11,4312501,0.0389693,17651971,8825985.5,247433308,238607323,234093838
"chrXI",11,4342501,0.0840232,17651971,8825985.5,247433308,238607323,234123838
"chrXI",11,4372501,0.0197957,17651971,8825985.5,247433308,238607323,234153838
"chrXI",11,4402501,0.0669626,17651971,8825985.5,247433308,238607323,234183838
"chrXI",11,4432501,0.0160016,17651971,8825985.5,247433308,238607323,234213838
"chrXI",11,4462501,0.0219412,17651971,8825985.5,247433308,238607323,234243838
"chrXI",11,4492501,0.0369044,17651971,8825985.5,247433308,238607323,234273838
"chrXI",11,4522501,0.0338688,17651971,8825985.5,247433308,238607323,234303838
"chrXI",11,4552501,0.0176488,17651971,8825985.5,247433308,238607323,234333838
"chrXI",11,4582501,0.0274357,17651971,8825985.5,247433308,238607323,234363838
"chrXI",11,4612501,0.0451402,17651971,8825985.5,247433308,238607323,234393838
"chrXI",11,4642501,0.116753,17651971,8825985.5,247433308,238607323,234423838
"chrXI",11,4672501,0.0366958,17651971,8825985.5,247433308,238607323,234453838
"chrXI",11,4707501,0.0520309,17651971,8825985.5,247433308,238607323,234488838
"chrXI",11,4737501,0.0764539,17651971,8825985.5,247433308,238607323,234518838
"chrXI",11,4772501,0.0379888,17651971,8825985.5,247433308,238607323,234553838
"chrXI",11,4802501,0.0553014,17651971,8825985.5,247433308,238607323,234583838
"chrXI",11,4832501,0.0209239,17651971,8825985.5,247433308,238607323,234613838
"chrXI",11,4862501,0.0432186,17651971,8825985.5,247433308,238607323,234643838
"chrXI",11,4897501,0.0381961,17651971,8825985.5,247433308,238607323,234678838
"chrXI",11,4927501,0.0372914,17651971,8825985.5,247433308,238607323,234708838
"chrXI",11,4957501,0.044504,17651971,8825985.5,247433308,238607323,234738838
"chrXI",11,4987501,0.0577307,17651971,8825985.5,247433308,238607323,234768838
"chrXI",11,5017501,0.0239588,17651971,8825985.5,247433308,238607323,234798838
"chrXI",11,5047501,0.0509159,17651971,8825985.5,247433308,238607323,234828838
"chrXI",11,5097501,0.0244969,17651971,8825985.5,247433308,238607323,234878838
"chrXI",11,5127501,0.025457,17651971,8825985.5,247433308,238607323,234908838
"chrXI",11,5162501,0.0500275,17651971,8825985.5,247433308,238607323,234943838
"chrXI",11,5227501,0.0287527,17651971,8825985.5,247433308,238607323,235008838
"chrXI",11,5292501,0.0135763,17651971,8825985.5,247433308,238607323,235073838
"chrXI",11,5322501,0.0178879,17651971,8825985.5,247433308,238607323,235103838
"chrXI",11,5357501,0.0454738,17651971,8825985.5,247433308,238607323,235138838
"chrXI",11,5387501,0.0214206,17651971,8825985.5,247433308,238607323,235168838
"chrXI",11,5417501,0.0631233,17651971,8825985.5,247433308,238607323,235198838
"chrXI",11,5452501,0.16649,17651971,8825985.5,247433308,238607323,235233838
"chrXI",11,5487501,0.0741327,17651971,8825985.5,247433308,238607323,235268838
"chrXI",11,5517501,0.110424,17651971,8825985.5,247433308,238607323,235298838
"chrXI",11,5547501,0.00382407,17651971,8825985.5,247433308,238607323,235328838
"chrXI",11,5577501,0.0956346,17651971,8825985.5,247433308,238607323,235358838
"chrXI",11,5607501,0.014356,17651971,8825985.5,247433308,238607323,235388838
"chrXI",11,5637501,0.0330743,17651971,8825985.5,247433308,238607323,235418838
"chrXI",11,5672501,0.0363639,17651971,8825985.5,247433308,238607323,235453838
"chrXI",11,5702501,0.0145856,17651971,8825985.5,247433308,238607323,235483838
"chrXI",11,5732501,0.0225077,17651971,8825985.5,247433308,238607323,235513838
"chrXI",11,5762501,0.12518,17651971,8825985.5,247433308,238607323,235543838
"chrXI",11,5807501,0.00985741,17651971,8825985.5,247433308,238607323,235588838
"chrXI",11,5837501,0.00742777,17651971,8825985.5,247433308,238607323,235618838
"chrXI",11,5872501,0.020041,17651971,8825985.5,247433308,238607323,235653838
"chrXI",11,5907501,0.0367447,17651971,8825985.5,247433308,238607323,235688838
"chrXI",11,5937501,0.0403033,17651971,8825985.5,247433308,238607323,235718838
"chrXI",11,5967501,0.0217004,17651971,8825985.5,247433308,238607323,235748838
"chrXI",11,5997501,0.0499654,17651971,8825985.5,247433308,238607323,235778838
"chrXI",11,6027501,0.0182446,17651971,8825985.5,247433308,238607323,235808838
"chrXI",11,6057501,0.0419097,17651971,8825985.5,247433308,238607323,235838838
"chrXI",11,6087501,0.00652717,17651971,8825985.5,247433308,238607323,235868838
"chrXI",11,6122501,0.0691305,17651971,8825985.5,247433308,238607323,235903838
"chrXI",11,6152501,0.000685299,17651971,8825985.5,247433308,238607323,235933838
"chrXI",11,6182501,0.111371,17651971,8825985.5,247433308,238607323,235963838
"chrXI",11,6212501,0.11713,17651971,8825985.5,247433308,238607323,235993838
"chrXI",11,6242501,0.107845,17651971,8825985.5,247433308,238607323,236023838
"chrXI",11,6272501,0.144095,17651971,8825985.5,247433308,238607323,236053838
"chrXI",11,6302501,0.107331,17651971,8825985.5,247433308,238607323,236083838
"chrXI",11,6332501,0.104429,17651971,8825985.5,247433308,238607323,236113838
"chrXI",11,6362501,0.111264,17651971,8825985.5,247433308,238607323,236143838
"chrXI",11,6392501,0.0410048,17651971,8825985.5,247433308,238607323,236173838
"chrXI",11,6422501,0.0540353,17651971,8825985.5,247433308,238607323,236203838
"chrXI",11,6452501,0.0683083,17651971,8825985.5,247433308,238607323,236233838
"chrXI",11,6482501,0.0776806,17651971,8825985.5,247433308,238607323,236263838
"chrXI",11,6512501,0.0730197,17651971,8825985.5,247433308,238607323,236293838
"chrXI",11,6542501,0.0503092,17651971,8825985.5,247433308,238607323,236323838
"chrXI",11,6572501,0.0425242,17651971,8825985.5,247433308,238607323,236353838
"chrXI",11,6607501,0.055454,17651971,8825985.5,247433308,238607323,236388838
"chrXI",11,6637501,0.118925,17651971,8825985.5,247433308,238607323,236418838
"chrXI",11,6667501,0.0911751,17651971,8825985.5,247433308,238607323,236448838
"chrXI",11,6697501,0.0957728,17651971,8825985.5,247433308,238607323,236478838
"chrXI",11,6727501,0.110249,17651971,8825985.5,247433308,238607323,236508838
"chrXI",11,6757501,0.0252742,17651971,8825985.5,247433308,238607323,236538838
"chrXI",11,6787501,0.0320404,17651971,8825985.5,247433308,238607323,236568838
"chrXI",11,6817501,0.0530721,17651971,8825985.5,247433308,238607323,236598838
"chrXI",11,6847501,0.0635141,17651971,8825985.5,247433308,238607323,236628838
"chrXI",11,6887501,0.0404801,17651971,8825985.5,247433308,238607323,236668838
"chrXI",11,6917501,0.0271243,17651971,8825985.5,247433308,238607323,236698838
"chrXI",11,6952501,0.0226703,17651971,8825985.5,247433308,238607323,236733838
"chrXI",11,6982501,0.0670643,17651971,8825985.5,247433308,238607323,236763838
"chrXI",11,7012501,0.033485,17651971,8825985.5,247433308,238607323,236793838
"chrXI",11,7047501,0.00153072,17651971,8825985.5,247433308,238607323,236828838
"chrXI",11,7077501,0.0249494,17651971,8825985.5,247433308,238607323,236858838
"chrXI",11,7107501,0.0714094,17651971,8825985.5,247433308,238607323,236888838
"chrXI",11,7137501,0.0498879,17651971,8825985.5,247433308,238607323,236918838
"chrXI",11,7167501,0.0152067,17651971,8825985.5,247433308,238607323,236948838
"chrXI",11,7197501,0.0116275,17651971,8825985.5,247433308,238607323,236978838
"chrXI",11,7242501,0.0386389,17651971,8825985.5,247433308,238607323,237023838
"chrXI",11,7272501,0.0810375,17651971,8825985.5,247433308,238607323,237053838
"chrXI",11,7302501,0.0404372,17651971,8825985.5,247433308,238607323,237083838
"chrXI",11,7332501,0.164812,17651971,8825985.5,247433308,238607323,237113838
"chrXI",11,7362501,0.0730547,17651971,8825985.5,247433308,238607323,237143838
"chrXI",11,7392501,0.105151,17651971,8825985.5,247433308,238607323,237173838
"chrXI",11,7422501,0.0989291,17651971,8825985.5,247433308,238607323,237203838
"chrXI",11,7452501,0.0830698,17651971,8825985.5,247433308,238607323,237233838
"chrXI",11,7482501,0.0149361,17651971,8825985.5,247433308,238607323,237263838
"chrXI",11,7512501,0.0334639,17651971,8825985.5,247433308,238607323,237293838
"chrXI",11,7542501,0.027271,17651971,8825985.5,247433308,238607323,237323838
"chrXI",11,7577501,0.0450629,17651971,8825985.5,247433308,238607323,237358838
"chrXI",11,7607501,0.405997,17651971,8825985.5,247433308,238607323,237388838
"chrXI",11,7637501,0.0382002,17651971,8825985.5,247433308,238607323,237418838
"chrXI",11,7667501,0.0831024,17651971,8825985.5,247433308,238607323,237448838
"chrXI",11,7697501,0.0701404,17651971,8825985.5,247433308,238607323,237478838
"chrXI",11,7727501,0.0946847,17651971,8825985.5,247433308,238607323,237508838
